Solution Capacity Totals,Capacity Right Coefficients (required val),Solution Demand totals,Demand Right Coefficients
,Capacity is Off By:,-4069,-1749,-1842,-2336,-1166,0,-2616,0,0,-388,0,0,-4548,0,0,0,0,-160,0,-1644,-3566,-234,-3124,-2580,-1382,-598,-1142,-2297,-1804,-539,
,Solution demand total,27269,25615,27072,24426,28317,29907,27353,29602,24320,25116,24003,26090,29850,24964,30541,25519,24393,25615,28781,28367,29143,25857,25532,24274,25505,28450,25796,22397,27218,25827,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,24042,28570,30731,30317,26663,30452,29101,26070,28402,22842,27651,25752,27694,26788,29035,25670,27513,27635,30320,31246,22098,28993,28312,29552,29826,29538,26546,28884,25510,27833,
,Capacity is Off By:,-1328,-3708,-2985,-4185,-1591,-2915,-4068,-3977,-2579,-1204,-2548,-1926,-3719,-2018,-4991,-1335,-2588,-1906,-3047,-5187,-670,-3845,-3006,-3389,-4027,-3611,-724,-5557,-1512,-4377,
,Solution demand total,28784,30470,26738,24497,29617,26872,28911,32787,27645,25199,25303,27964,34389,25906,30531,25418,28704,23849,30897,28740,28720,27581,24225,27146,23444,29720,29919,26741,31269,30230,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,25135,25885,28624,30867,28127,30764,25876,25476,27719,20651,29544,24624,25220,29099,25980,25630,26290,26564,29960,26441,24294,25317,26615,26437,28607,27284,26160,26058,25960,23998,
,Capacity is Off By:,-2421,-1023,-878,-4735,-3055,-3227,-843,-3383,-1896,0,-4441,-798,-1245,-4329,-1936,-1295,-1365,-835,-2687,-382,-2866,-169,-1309,-274,-2808,-1357,-338,-2731,-1962,-542,
,Solution demand total,27150,27837,28937,26370,26258,25628,26076,30294,23788,28141,26284,26757,29903,27867,29820,27055,27023,23278,27544,27366,30840,24778,26796,23706,24933,28536,26661,25244,25542,26620,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,23181,28773,30460,28747,29838,30258,28041,25365,31349,25998,30066,26787,26443,29171,29153,27001,29521,27563,29928,29225,25204,29156,30167,28355,30402,28564,30391,25403,26882,25581,
,Capacity is Off By:,-467,-3911,-2714,-2615,-4766,-2721,-3008,-3272,-5526,-4360,-4963,-2961,-2468,-4401,-5109,-2666,-4596,-1834,-2655,-3166,-3776,-4008,-4861,-2192,-4603,-2637,-4569,-2076,-2884,-2125,
,Solution demand total,30980,27746,29105,25820,27478,27381,28671,28393,24581,27329,26231,27831,31274,26445,28877,29697,24772,26680,32956,29985,28645,30959,28527,23441,24223,26667,27339,27894,27543,30349,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,23644,28815,30562,26233,26035,29770,28983,24708,28807,22816,28644,24606,24478,27768,27446,26034,27737,28697,31287,30412,24447,30508,29636,27155,30680,27986,28872,27153,28354,26924,
,Capacity is Off By:,-930,-3953,-2816,-101,-963,-2233,-3950,-2615,-2984,-1178,-3541,-780,-503,-2998,-3402,-1699,-2812,-2968,-4014,-4353,-3019,-5360,-4330,-992,-4881,-2059,-3050,-3826,-4356,-3468,
,Solution demand total,30209,27919,28836,26116,26702,27249,30156,32508,25094,23134,27054,28568,32201,25870,30746,27740,27404,27335,32175,25885,30328,27634,29950,24214,26604,26377,28126,27316,29736,29371,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,23925,27933,27250,26800,24290,30521,26941,24381,27132,24906,26971,27074,23639,28974,29212,26085,25752,25976,30195,27320,22273,28573,24329,27812,25998,29644,27315,25429,27700,25365,
,Capacity is Off By:,-1211,-3071,0,-668,0,-2984,-1908,-2288,-1309,-3268,-1868,-3248,0,-4204,-5168,-1750,-827,-247,-2922,-1261,-845,-3425,0,-1649,-199,-3717,-1493,-2102,-3702,-1909,
,Solution demand total,27122,27303,27716,24316,25151,26900,29772,30006,25781,26755,27072,27200,29690,23832,31490,26071,27751,23571,30101,27901,29157,24202,28801,27296,22650,28192,29024,24835,27187,26883,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,





,Solution capacity total,22489,27052,25089,22990,26479,23261,27729,25168,26646,27266,25585,24914,25267,29105,25073,24873,27721,28254,27657,25105,27588,27898,26963,27915,28896,24383,28871,29775,28219,26505,
,Capacity is Off By:,0,-2661,-1387,0,-474,0,-1196,0,-1547,-3366,-100,-1413,-1509,-1722,-933,-2600,-2491,-2515,-1254,0,-737,-1843,-4222,-1835,-2025,-716,-3564,-3520,-1959,-562,
,Solution demand total,26483,24900,26872,27322,26287,26518,27963,30280,24857,23121,24488,26805,31225,24406,29963,27646,26529,24570,27555,27501,29098,25153,28045,24345,26254,26332,25721,26236,27547,27798,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,27758,25929,27297,24242,29694,27520,29056,31506,28670,24139,27457,25705,26739,30070,26990,25005,27205,28044,30325,28125,27625,28485,22053,27411,27370,27061,25382,27334,25744,29922,
,Capacity is Off By:,-4451,-1538,-3595,-1218,-3689,-3122,-2523,-5423,-3571,-239,-1972,-2204,-2981,-2687,-2850,-2732,-1975,-2305,-3922,-2559,-774,-2430,0,-1331,-499,-3394,-75,-1079,0,-3979,
,Solution demand total,28164,25944,29366,27409,27466,25145,28981,31369,23859,24849,25653,26055,30020,26555,29858,25753,27065,22975,28859,25700,27934,25740,25351,27729,24686,28291,26141,22577,29278,27577,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,26006,28021,24577,25593,27855,25458,26606,26616,26064,27067,26860,26863,26879,30372,26441,24806,29564,30000,28244,26718,27637,28277,25253,27627,31307,25383,25192,30531,28863,27158,
,Capacity is Off By:,-2699,-3630,-875,-2569,-1850,-1060,-73,-533,-965,-3167,-1375,-3362,-3121,-2989,-2301,-2533,-4334,-4261,-1841,-1152,-786,-2222,-2512,-1547,-4436,-1716,0,-4276,-2603,-1215,
,Solution demand total,27490,25655,28334,27204,26788,27658,28185,28404,25387,23693,26739,27051,31415,27695,27628,28350,25810,24120,28688,28065,29369,26678,28714,27025,24844,29942,26717,22894,26201,27254,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,25415,25799,25389,24122,27813,23592,29484,25421,26669,26318,25619,23933,24798,31900,28589,24687,27893,27718,26322,25815,29608,27267,24963,26784,29489,27924,26707,28072,25724,26281,
,Capacity is Off By:,-2108,-1408,-1687,-1098,-1808,0,-2951,0,-1570,-2418,-134,-432,-1040,-4517,-4449,-2414,-2663,-1979,0,-249,-2757,-1212,-2222,-704,-2618,-4257,-1400,-1817,0,-338,
,Solution demand total,29170,27547,25173,28142,27309,28246,29039,29527,25545,23852,27217,25477,28522,26460,28825,25816,25953,25139,31787,27705,30109,26761,26528,24628,24809,26395,25257,23273,25358,28145,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,24459,25517,24017,24468,28130,26078,27033,29045,27842,24944,27342,25857,25096,27545,25967,22917,28457,26093,30125,25912,28876,28988,22050,27757,29713,24674,28071,25037,26142,28336,
,Capacity is Off By:,-1152,-1126,-315,-1444,-2125,-1680,-500,-2962,-2743,-1044,-1857,-2356,-1338,-162,-1827,-644,-3227,-354,-3722,-346,-2025,-2933,0,-1677,-2842,-1007,-2764,0,0,-2393,
,Solution demand total,25511,26107,25702,24614,27582,25262,29182,30980,24073,27139,23822,28082,29080,24096,29578,26322,27110,23597,27644,28089,30159,25775,26622,26273,25092,28706,26360,25661,28310,28507,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,24857,26150,27244,24965,25818,26417,27932,30383,28056,24564,30275,25618,25842,29961,25468,25500,29072,27709,29180,27591,27130,26676,21956,28149,28674,25160,28456,30387,27845,27707,
,Capacity is Off By:,-1550,-1759,-3542,-1941,0,-2019,-1399,-4300,-2957,-664,-4790,-2117,-2084,-2578,-1328,-3227,-3842,-1970,-2777,-2025,-279,-621,0,-2069,-1803,-1493,-3149,-4132,-1585,-1764,
,Solution demand total,28953,28975,29501,23960,27233,24972,29519,29746,24564,26041,27068,26023,27835,24753,29152,25875,28138,23222,33065,27561,27852,26153,24587,26785,22647,29018,27981,22935,29977,26680,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,24970,28767,25347,26267,28859,28799,25806,31072,27289,26621,26945,26068,24233,31149,25793,25864,30901,30268,30828,28486,29363,25837,24363,26404,29358,26299,27123,27396,28829,28354,
,Capacity is Off By:,-1663,-4376,-1645,-3243,-2854,-4401,0,-4989,-2190,-2721,-1460,-2567,-475,-3766,-1653,-3591,-5671,-4529,-4425,-2920,-2512,0,-1622,-324,-2487,-2632,-1816,-1141,-2569,-2411,
,Solution demand total,25503,28617,29454,26381,25111,26019,28194,31277,22921,24417,24920,28069,29889,25894,30518,27454,24933,25903,30874,26447,29329,24233,29366,26998,22869,29495,28871,23656,29329,27510,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,26866,24553,24493,26687,31646,25985,29646,28853,27130,27795,27782,26943,30139,31285,29168,26074,28365,30009,32125,28580,30359,29286,25799,29058,30617,26183,28784,29205,27572,28167,
,Capacity is Off By:,-3559,-162,-791,-3663,-5641,-1587,-3113,-2770,-2031,-3895,-2297,-3442,-6381,-3902,-5028,-3801,-3135,-4270,-5722,-3014,-3508,-3231,-3058,-2978,-3746,-2516,-3477,-2950,-1312,-2224,
,Solution demand total,30022,30578,26695,30011,27594,25924,31055,29839,28635,23882,25161,26565,31409,27091,31780,24544,24958,29185,31913,25843,28064,28335,27997,25488,26269,27040,27073,24975,29680,28174,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,28421,30153,25610,22513,28716,27404,31120,27446,27296,23777,28508,25257,25264,31112,28009,26552,26336,27349,29835,27965,28648,25871,22459,27062,26584,25140,28192,28073,28689,30150,
,Capacity is Off By:,-5114,-5762,-1908,0,-2711,-3006,-4587,-1363,-2197,0,-3023,-1756,-1506,-3729,-3869,-4279,-1106,-1610,-3432,-2399,-1797,0,0,-982,0,-1473,-2885,-1818,-2429,-4207,
,Solution demand total,29334,24916,28390,26939,26855,27165,30006,32397,23954,26159,25161,26324,31466,24644,32198,29026,26847,25608,31212,29181,29177,28217,24489,26696,23317,27471,27795,23917,28125,30683,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,26041,27724,25407,25776,30128,27250,26472,29253,26339,25870,25690,26575,24413,30589,24082,24225,27018,27842,29722,28293,27963,26180,24034,26753,28746,25339,28439,28970,29950,27112,
,Capacity is Off By:,-2734,-3333,-1705,-2752,-4123,-2852,0,-3170,-1240,-1970,-205,-3074,-655,-3206,0,-1952,-1788,-2103,-3319,-2727,-1112,-125,-1293,-673,-1875,-1672,-3132,-2715,-3690,-1169,
,Solution demand total,26277,28296,28031,25580,28186,25707,26679,30048,24894,25207,23691,27504,30494,25884,27604,27468,26010,25336,29143,26615,28030,27898,25464,26147,24942,29074,28099,23928,29023,27331,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,25826,27302,27103,24697,26200,25486,29251,28198,25606,26772,26580,22879,23756,28043,29435,24938,27082,26208,24367,25419,28246,29509,24676,27757,27303,25242,26458,27972,27882,28538,
,Capacity is Off By:,-2519,-2911,-3401,-1673,-195,-1088,-2718,-2115,-507,-2872,-1095,0,0,-660,-5295,-2665,-1852,-469,0,0,-1395,-3454,-1935,-1677,-432,-1575,-1151,-1717,-1622,-2595,
,Solution demand total,26106,28180,26226,26359,29358,24637,28255,30251,25050,24790,26184,26833,28395,24805,27593,25487,26233,26128,30121,27956,29072,29235,26386,25938,24525,27707,27519,23843,25125,26640,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,23712,25926,26447,22860,27163,25536,28955,28671,28276,25238,29454,24725,26967,31415,26889,24536,29469,28036,28820,27749,26659,24505,26506,26606,29130,23932,26536,28721,29062,29010,
,Capacity is Off By:,-405,-1535,-2745,0,-1158,-1138,-2422,-2588,-3177,-1338,-3969,-1224,-3209,-4032,-2749,-2263,-4239,-2297,-2417,-2183,0,0,-3765,-526,-2259,-265,-1229,-2466,-2802,-3067,
,Solution demand total,26180,28447,28214,28479,26630,25988,26551,28507,25581,25729,27347,25476,27731,25519,28973,29687,24244,24177,30979,27105,28320,25072,26672,23618,23489,29000,26353,24491,25260,26747,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,27911,26317,24775,23223,29966,24613,29891,29688,28588,25749,28922,24169,27682,31242,26749,23308,26393,28446,29990,28226,25172,30232,23821,28254,29093,22968,28351,27581,28534,26078,
,Capacity is Off By:,-4604,-1926,-1073,-199,-3961,-215,-3358,-3605,-3489,-1849,-3437,-668,-3924,-3859,-2609,-1035,-1163,-2707,-3587,-2660,0,-4177,-1080,-2174,-2222,0,-3044,-1326,-2274,-135,
,Solution demand total,28256,25133,25949,25195,25436,25800,27333,29675,24142,26358,23736,26154,30654,26760,29198,25870,25948,24204,30449,28153,29085,25816,25717,24271,25189,26631,24995,26012,28240,30362,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,27612,24816,28368,24433,29569,25245,25764,29401,28251,23542,28161,25888,24783,31072,25583,22372,23686,27091,28677,25702,27273,30123,24838,29314,32310,23949,27214,31101,30648,27416,
,Capacity is Off By:,-4305,-425,-4666,-1409,-3564,-847,0,-3318,-3152,0,-2676,-2387,-1025,-3689,-1443,-99,0,-1352,-2274,-136,-422,-4068,-2097,-3234,-5439,-282,-1907,-4846,-4388,-1473,
,Solution demand total,26101,26672,26696,27438,27026,28030,27189,28508,24396,26391,25768,26302,27234,28571,28888,26114,26857,25341,30983,27151,31191,27416,25280,24194,25777,29719,25486,25838,25332,25949,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,29941,27287,23349,24029,28810,27127,30512,29037,27965,26323,28136,25079,27870,33386,29342,25189,29404,28892,33760,28967,30546,30675,24254,30798,30161,26465,27750,28481,28953,28704,
,Capacity is Off By:,-6634,-2896,0,-1005,-2805,-2729,-3979,-2954,-2866,-2423,-2651,-1578,-4112,-6003,-5202,-2916,-4174,-3153,-7357,-3401,-3695,-4620,-1513,-4718,-3290,-2798,-2443,-2226,-2693,-2761,
,Solution demand total,27537,27816,26508,27916,26523,27925,29587,31648,25597,25492,25278,27392,30195,24793,30140,24655,26981,28809,31999,26915,29886,26805,27290,27781,26216,30057,25109,22937,29339,28800,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,26521,24142,25587,24428,28185,25165,28696,28976,27126,24002,27356,25733,23361,30452,23170,20875,26831,29185,28425,28179,28979,27027,24786,26674,28572,26359,27063,26555,29178,29364,
,Capacity is Off By:,-3214,0,-1885,-1404,-2180,-767,-2163,-2893,-2027,-102,-1871,-2232,0,-3069,0,0,-1601,-3446,-2022,-2613,-2128,-972,-2045,-594,-1701,-2692,-1756,-300,-2918,-3421,
,Solution demand total,26690,26657,25083,24964,27735,26257,28994,28598,25609,24654,27761,28438,28008,23872,28168,26573,25807,24332,29170,28256,29264,24370,28568,24839,26461,29359,29179,23191,26962,27057,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,26043,25257,21872,26375,27685,22805,26761,28332,27428,27703,24531,25048,26955,29467,25569,24028,28695,28528,26170,27174,28370,27545,26043,27388,26787,24187,27704,25564,26363,26466,
,Capacity is Off By:,-2736,-866,0,-3351,-1680,0,-228,-2249,-2329,-3803,0,-1547,-3197,-2084,-1429,-1755,-3465,-2789,0,-1608,-1519,-1490,-3302,-1308,0,-520,-2397,0,-103,-523,
,Solution demand total,25562,28852,25929,23959,26685,26701,28145,30181,23048,25181,23703,28685,27746,23480,28787,26368,26366,25173,28298,29398,29624,27326,27878,25982,22926,29444,28669,23885,27407,29002,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,27791,26360,27330,25152,31445,27517,29750,27556,29526,23004,29559,26677,25238,29527,24675,22501,27520,28331,30465,26776,28053,26622,24523,29454,30175,24733,27369,28890,30679,27576,
,Capacity is Off By:,-4484,-1969,-3628,-2128,-5440,-3119,-3217,-1473,-4427,0,-4074,-3176,-1480,-2144,-535,-228,-2290,-2592,-4062,-1210,-1202,-567,-1782,-3374,-3304,-1066,-2062,-2635,-4419,-1633,
,Solution demand total,28472,27770,25760,26966,28483,28874,30537,31052,27110,23341,26065,27274,29494,27328,31396,26563,27102,26415,29417,26814,29769,27128,25958,26545,25142,31016,24990,22360,29658,27610,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,26265,27113,24586,24298,27646,26716,31547,27421,27536,27793,29180,25207,27922,29530,28327,22581,28511,28688,28257,29301,31457,28187,24027,27421,26526,26875,26476,28115,28590,26200,
,Capacity is Off By:,-2958,-2722,-884,-1274,-1641,-2318,-5014,-1338,-2437,-3893,-3695,-1706,-4164,-2147,-4187,-308,-3281,-2949,-1854,-3735,-4606,-2132,-1286,-1341,0,-3208,-1169,-1860,-2330,-257,
,Solution demand total,28356,28257,27470,26972,29184,27965,29650,32414,25809,27528,25881,27598,32255,23579,29603,29196,28441,22791,27991,27864,30177,26959,28484,27943,23284,29182,27381,26246,30199,31471,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,22899,21435,23359,25813,25520,23251,27911,26813,28506,25384,25893,28091,24879,27532,25133,22349,27638,26853,26469,23741,27733,24338,25724,23409,29317,25784,25588,25864,24823,28309,
,Capacity is Off By:,0,0,0,-2789,0,0,-1378,-730,-3407,-1484,-408,-4590,-1121,-149,-993,-76,-2408,-1114,-66,0,-882,0,-2983,0,-2446,-2117,-281,0,0,-2366,
,Solution demand total,26585,25913,25059,26483,24962,24663,27811,30039,23566,23181,26980,25809,29163,24022,29177,25191,24145,24320,27698,28171,29852,26445,25496,25064,24390,26825,25737,25317,28549,26569,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,25494,27164,24624,26903,28968,27524,27778,29843,28195,26651,26620,26228,27197,28011,27899,23941,29127,30082,30132,26947,30401,29366,23284,28610,30034,25495,27111,27116,27295,27740,
,Capacity is Off By:,-2187,-2773,-922,-3879,-2963,-3126,-1245,-3760,-3096,-2751,-1135,-2727,-3439,-628,-3759,-1668,-3897,-4343,-3729,-1381,-3550,-3311,-543,-2530,-3163,-1828,-1804,-861,-1035,-1797,
,Solution demand total,26407,29697,28625,23713,28384,28954,27330,31260,25250,26944,25013,28436,32004,23509,29939,28659,26437,25269,29636,29195,28339,24323,28421,27902,23790,28577,27458,24344,28298,29152,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,24466,26658,24153,21871,27584,24123,27415,26732,28288,21923,25809,26141,27346,28420,27939,24510,26220,30061,28119,27433,31023,28407,26342,29679,29280,24303,26165,23829,28158,27418,
,Capacity is Off By:,-1159,-2267,-451,0,-1579,0,-882,-649,-3189,0,-324,-2640,-3588,-1037,-3799,-2237,-990,-4322,-1716,-1867,-4172,-2352,-3601,-3599,-2409,-636,-858,0,-1898,-1475,
,Solution demand total,27911,25689,25795,26103,25062,27930,29261,29899,24447,25868,25809,26781,28918,27122,30180,25311,28994,23597,30131,26409,29926,26573,27913,23378,23119,28158,25109,24500,27339,27502,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,25730,26814,25970,24946,29201,26738,28544,29998,28193,26348,27593,26837,25438,29391,29293,26834,26222,28186,29855,27374,28353,28785,22496,30532,27714,26007,29058,28760,31149,28987,
,Capacity is Off By:,-2423,-2423,-2268,-1922,-3196,-2340,-2011,-3915,-3094,-2448,-2108,-3336,-1680,-2008,-5153,-4561,-992,-2447,-3452,-1808,-1502,-2730,0,-4452,-843,-2340,-3751,-2505,-4889,-3044,
,Solution demand total,29698,29396,29344,26874,28598,27216,30875,30780,24473,25786,28160,28874,34045,26348,30186,27038,28181,24541,31547,27078,29522,28198,28331,26787,24529,28642,29185,23107,29528,25509,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,24906,25635,26831,23992,26031,24893,26016,27149,27214,26126,26867,26087,25780,27965,22885,22821,26814,28792,26895,26759,25812,28477,25789,27884,32476,26470,25289,30584,26457,27159,
,Capacity is Off By:,-1599,-1244,-3129,-968,-26,-495,0,-1066,-2115,-2226,-1382,-2586,-2022,-582,0,-548,-1584,-3053,-492,-1193,0,-2422,-3048,-1804,-5605,-2803,0,-4329,-197,-1216,
,Solution demand total,26068,26190,25732,25085,25652,26812,26899,28677,25406,23457,23984,27683,27287,24248,29939,26596,28067,24962,28766,28621,27516,27948,24960,25920,25995,26908,27031,23098,27630,28060,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,25761,26068,27355,25196,29937,29840,29380,30152,27589,25372,29956,24606,28053,30419,28391,23590,27102,28278,29274,27183,29603,28804,24396,28792,32145,27164,25141,27406,28452,28584,
,Capacity is Off By:,-2454,-1677,-3653,-2172,-3932,-5442,-2847,-4069,-2490,-1472,-4471,-1105,-4295,-3036,-4251,-1317,-1872,-2539,-2871,-1617,-2752,-2749,-1655,-2712,-5274,-3497,0,-1151,-2192,-2641,
,Solution demand total,27362,27306,25973,24249,26330,28872,28492,32432,25924,27425,26160,25476,32124,27194,31432,26833,26344,25379,29986,28360,30610,27494,24466,28010,25452,30741,29228,22365,25147,27099,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,23494,26245,27775,27592,27997,24029,29094,27172,27171,27646,25132,26230,25531,29543,28810,26149,29424,27929,28734,27883,31383,27839,23096,27318,30448,26159,28276,30495,28937,27709,
,Capacity is Off By:,-187,-1854,-4073,-4568,-1992,0,-2561,-1089,-2072,-3746,0,-2729,-1773,-2160,-4670,-3876,-4194,-2190,-2331,-2317,-4532,-1784,-355,-1238,-3577,-2492,-2969,-4240,-2677,-1766,
,Solution demand total,29727,28086,25836,29780,28988,25315,28617,28257,25218,23749,26908,27111,28935,27044,31921,28052,24302,24164,29544,27646,27807,27082,28087,26095,25526,29190,24945,23833,25456,26183,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,25932,28001,23610,24400,28111,26936,32188,27805,27250,23349,27629,26230,27221,31662,26519,23691,25672,26306,29328,28458,31478,29017,23872,28709,27430,25684,30143,27991,26800,26730,
,Capacity is Off By:,-2625,-3610,0,-1376,-2106,-2538,-5655,-1722,-2151,0,-2144,-2729,-3463,-4279,-2379,-1418,-442,-567,-2925,-2892,-4627,-2962,-1131,-2629,-559,-2017,-4836,-1736,-540,-787,
,Solution demand total,28053,26743,29233,24142,25510,24288,30384,29507,24852,25453,26679,26120,28071,25424,30838,27242,27783,27207,28464,28244,29281,26649,24288,26859,23935,28403,29035,26217,27571,27480,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,24512,25690,27734,23633,28142,28287,30527,26977,26290,26189,28019,24550,27031,29548,24480,24692,29859,28806,29369,28277,28525,28410,23741,28697,30106,25703,31716,27473,28414,26017,
,Capacity is Off By:,-1205,-1299,-4032,-609,-2137,-3889,-3994,-894,-1191,-2289,-2534,-1049,-3273,-2165,-340,-2419,-4629,-3067,-2966,-2711,-1674,-2355,-1000,-2617,-3235,-2036,-6409,-1218,-2154,-74,
,Solution demand total,26252,26649,27713,25425,25684,25269,32599,30453,25890,24966,24728,28304,30437,26611,30339,27145,24885,25975,32552,27906,27567,26063,27798,24513,22464,27706,28614,23800,30363,28392,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,28931,28218,26631,26871,28331,30845,31590,31227,29847,27952,31658,24505,26986,27550,26462,27073,28726,28546,29370,28581,31494,29719,23333,30038,26935,29572,28501,31756,28558,29520,
,Capacity is Off By:,-5624,-3827,-2929,-3847,-2326,-6447,-5057,-5144,-4748,-4052,-6173,-1004,-3228,-167,-2322,-4800,-3496,-2807,-2967,-3015,-4643,-3664,-592,-3958,-64,-5905,-3194,-5501,-2298,-3577,
,Solution demand total,29188,26085,30111,27163,27236,26253,29142,32827,22556,24410,26332,28185,31697,23451,31532,25623,24547,23821,30498,32282,30398,29024,25266,27911,25720,32347,27589,24344,28722,30167,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,24669,25607,25200,24244,25835,25328,29904,31753,27112,24690,26858,23935,26879,29822,26680,22891,25483,29139,27453,26134,29118,27734,24231,26991,29870,26733,28314,25568,27904,27866,
,Capacity is Off By:,-1362,-1216,-1498,-1220,0,-930,-3371,-5670,-2013,-790,-1373,-434,-3121,-2439,-2540,-618,-253,-3400,-1050,-568,-2267,-1679,-1490,-911,-2999,-3066,-3007,0,-1644,-1923,
