Solution Capacity Totals,Capacity Right Coefficients (required val),Solution Demand totals,Demand Right Coefficients
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,24792,26323,27602,24876,24756,29754,23875,23005,27518,27612,25939,27286,28092,25521,27772,26369,26188,27493,28031,25960,28085,23418,27180,29960,26499,23685,26636,28574,26623,25781,
,Capacity is Off By:,-311,-2068,-1776,-872,-1546,-2426,-2169,0,-693,-2061,0,-737,-2373,-2429,-1836,-566,-1047,-3460,-3585,-2339,-3932,-97,-527,-2452,-1693,0,-977,-2675,-1923,-3199,
,Solution Demand Total,27856,25657,25879,26072,24961,25989,30870,29847,24695,23601,25232,25784,28154,24151,29928,24873,25964,23399,29305,27226,29886,28181,24391,25228,22687,29280,27989,23228,25553,27578,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,25017,26274,29223,26871,26809,28711,25106,25152,31591,28775,28149,28495,28448,26866,30246,27330,25843,26682,24826,27736,27974,26455,29093,30990,27237,25584,30261,28959,27357,23135,
,Capacity is Off By:,-536,-2019,-3397,-2867,-3599,-1383,-3400,-1628,-4766,-3224,-1830,-1946,-2729,-3774,-4310,-1527,-702,-2649,-380,-4115,-3821,-3134,-2440,-3482,-2431,-1501,-4602,-3060,-2657,-553,
,Solution Demand Total,30444,27545,28481,25121,26162,27799,30107,31815,25407,27180,27419,29041,29502,24939,28721,29637,28420,23730,30744,26929,31504,25022,26574,24769,23657,27100,25138,25414,25337,25718,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26043,25469,29040,25091,26962,29450,22653,23756,31029,26393,27090,32074,26478,25541,29975,27339,27751,25349,27885,26233,28481,26030,26946,28536,28273,25807,30477,28401,26314,24282,
,Capacity is Off By:,-1562,-1214,-3214,-1087,-3752,-2122,-947,-232,-4204,-842,-771,-5525,-759,-2449,-4039,-1536,-2610,-1316,-3439,-2612,-4328,-2709,-293,-1028,-3467,-1724,-4818,-2502,-1614,-1700,
,Solution Demand Total,27402,25801,26342,24718,24805,24940,27923,30305,24710,25682,24560,29334,28984,24193,28515,27642,24289,24591,30156,30129,29876,26989,24336,23879,24813,27135,26969,26694,26358,26179,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,25728,25454,28268,25011,25791,26461,24352,24592,30524,28093,27610,29441,25478,25064,29128,28445,25321,27713,25468,26633,28005,25712,28339,25652,25066,28547,28680,26484,27066,22595,
,Capacity is Off By:,-1247,-1199,-2442,-1007,-2581,0,-2646,-1068,-3699,-2542,-1291,-2892,0,-1972,-3192,-2642,-180,-3680,-1022,-3012,-3852,-2391,-1686,0,-260,-4464,-3021,-585,-2366,-13,
,Solution Demand Total,25799,26165,25263,25779,26877,25843,27129,31537,23452,24457,26149,26891,31097,26605,30896,25084,26875,22847,29329,30993,28122,27135,26782,23693,23366,26340,25388,26526,27826,26782,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26693,25757,27915,24247,27013,30874,21280,23823,29686,28414,29272,28537,28701,25322,26528,26427,27252,24918,25969,26646,26632,26171,30507,30746,26395,27052,27261,28768,25467,24175,
,Capacity is Off By:,-2212,-1502,-2089,-243,-3803,-3546,0,-299,-2861,-2863,-2953,-1988,-2982,-2230,-592,-624,-2111,-885,-1523,-3025,-2479,-2850,-3854,-3238,-1589,-2969,-1602,-2869,-767,-1593,
,Solution Demand Total,28504,28482,30799,23913,27343,29610,26825,29749,25045,26654,26536,28137,27821,25890,29125,28342,26935,24681,31323,25740,30110,24215,28657,23771,22525,28645,26274,22981,27242,25889,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26300,28159,29752,26464,27203,31365,25976,24561,28409,32822,32368,32552,29598,25388,29620,28877,27472,29266,27965,25700,28022,25856,29417,31243,27813,25744,30754,28818,27933,23912,
,Capacity is Off By:,-1819,-3904,-3926,-2460,-3993,-4037,-4270,-1037,-1584,-7271,-6049,-6003,-3879,-2296,-3684,-3074,-2331,-5233,-3519,-2079,-3869,-2535,-2764,-3735,-3007,-1661,-5095,-2919,-3233,-1330,
,Solution Demand Total,26615,29904,27957,23679,28389,26490,27751,32462,23368,27425,25263,30962,29611,24691,29037,28607,26157,26030,29884,30119,32071,25843,26373,26645,25387,33167,30327,24479,25045,25897,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,25190,27932,29366,23740,27076,27284,26630,23624,29978,28476,29962,27330,29251,26073,28730,29032,28078,27127,27618,25736,26005,25120,32454,29710,27244,24889,27960,31606,28250,27219,
,Capacity is Off By:,-709,-3677,-3540,0,-3866,0,-4924,-100,-3153,-2925,-3643,-781,-3532,-2981,-2794,-3229,-2937,-3094,-3172,-2115,-1852,-1799,-5801,-2202,-2438,-806,-2301,-5707,-3550,-4637,
,Solution Demand Total,29231,26169,28437,27375,26632,24875,28179,29801,27072,23676,27443,27040,27552,26606,32755,25791,24721,24434,28934,28757,28758,25786,27202,24903,22704,28860,25856,22405,25998,25989,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,





,Solution Capacity Total,26302,23082,26161,26534,27357,24909,28155,28462,26643,24254,27381,23173,32226,30967,27838,27799,24403,26493,26799,27241,27605,28729,27052,27742,24267,23340,26615,26059,26750,30984,
,Capacity is Off By:,-2827,0,-1368,-2203,-3110,-2404,-1984,-2292,-2122,-1348,-1932,-866,-5404,-3149,-2806,-3682,-500,-1943,-1487,-2192,-2066,-4723,-490,-3576,-424,-1050,-1841,-1778,-2905,-3961,
,Solution Demand Total,25778,27596,28124,26755,28360,26296,28282,29389,25946,24016,25392,26607,29696,26125,29531,28130,24255,25312,29155,27738,27337,26455,28773,25908,22543,26376,27159,23649,26239,27932,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26262,26103,26662,27382,25049,22342,25586,27433,25926,27353,27785,22874,29238,30321,27254,26707,25166,27055,27396,27945,28012,25567,32106,25948,27719,22322,28101,25411,27473,29151,
,Capacity is Off By:,-2787,-2716,-1869,-3051,-802,0,0,-1263,-1405,-4447,-2336,-567,-2416,-2503,-2222,-2590,-1263,-2505,-2084,-2896,-2473,-1561,-5544,-1782,-3876,-32,-3327,-1130,-3628,-2128,
,Solution Demand Total,27155,25891,29345,27403,25710,25761,28595,31439,24037,23281,25701,27444,29872,29079,30426,26449,24776,28727,29883,28712,31702,25884,25385,26207,27572,28800,28392,22821,25403,26393,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26755,24865,27279,25834,27108,22606,29944,29043,27779,26671,30671,25195,31720,30991,30189,24655,25163,26833,26739,28064,29336,27419,27828,28774,26095,19650,28528,29227,25404,27098,
,Capacity is Off By:,-3280,-1478,-2486,-1503,-2861,-101,-3773,-2873,-3258,-3765,-5222,-2888,-4898,-3173,-5157,-538,-1260,-2283,-1427,-3015,-3797,-3413,-1266,-4608,-2252,0,-3754,-4946,-1559,-75,
,Solution Demand Total,25521,26493,26684,27839,26118,26706,28094,30253,23838,26766,26821,28719,28842,25860,30092,26864,26717,24155,29584,27978,31621,25707,27029,25714,24834,30010,27580,25643,25090,26271,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,23224,24230,26820,25696,26453,24124,25982,29694,26625,24253,26939,22940,29019,27224,26429,26019,24312,27698,26084,23796,25901,25724,30500,27536,23596,25774,26149,25115,21307,27286,
,Capacity is Off By:,0,-843,-2027,-1365,-2206,-1619,0,-3524,-2104,-1347,-1490,-633,-2197,0,-1397,-1902,-409,-3148,-772,0,-362,-1718,-3938,-3370,0,-3484,-1375,-834,0,-263,
,Solution Demand Total,27413,25469,25059,25992,27661,25856,30207,30993,25085,23687,25117,26184,30251,25826,29271,26891,26689,23191,27779,25648,27751,26118,27312,26116,24739,27106,26185,24408,29060,29343,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,22787,25172,25626,25863,26562,23602,27693,24792,22591,24396,24766,25165,26187,29938,22884,25832,25158,25693,26390,23725,24273,25091,28867,24472,23714,26033,24611,25813,25977,28252,
,Capacity is Off By:,0,-1785,-833,-1532,-2315,-1097,-1522,0,0,-1490,0,-2858,0,-2120,0,-1715,-1255,-1143,-1078,0,0,-1085,-2305,-306,0,-3743,0,-1532,-2132,-1229,
,Solution Demand Total,28005,28277,28298,25992,24708,24562,27526,28671,24435,23121,25294,26076,28600,23485,29873,26992,26412,24812,27992,26614,28176,24253,27388,26198,22897,29583,25150,22432,26571,26829,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,24964,24012,27197,26532,27828,22566,27803,30127,28436,27907,28074,23451,28167,30434,28558,27438,24884,26867,29239,28382,26742,27182,27927,27288,26721,28105,28168,28385,26407,29889,
,Capacity is Off By:,-1489,-625,-2404,-2201,-3581,-61,-1632,-3957,-3915,-5001,-2625,-1144,-1345,-2616,-3526,-3321,-981,-2317,-3927,-3333,-1203,-3176,-1365,-3122,-2878,-5815,-3394,-4104,-2562,-2866,
,Solution Demand Total,29224,30018,28263,24020,27562,28053,28143,32075,24783,26294,27446,28007,28960,25858,31656,29056,26004,24466,30947,25693,30010,25797,27413,27999,23061,28284,29007,24055,28832,27989,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,25285,23098,26640,25557,28298,23023,28848,28643,25262,23273,27364,25786,29435,28114,28789,26263,25250,24886,26982,28201,27150,23979,26569,24056,23496,24093,24952,27349,22560,28388,
,Capacity is Off By:,-1810,0,-1847,-1226,-4051,-518,-2677,-2473,-741,-367,-1915,-3479,-2613,-296,-3757,-2146,-1347,-336,-1670,-3152,-1611,0,-7,0,0,-1803,-178,-3068,0,-1365,
,Solution Demand Total,27273,25551,25911,28501,27180,29666,28596,31184,23903,25118,26779,28920,28303,26126,30982,26078,26228,23247,30865,27967,31455,24342,25890,24653,22476,30933,26260,23970,26204,26943,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26602,25979,27128,26806,26603,24146,28806,29989,28975,25316,29938,25582,30785,29969,26772,27791,28449,27467,27793,27875,30975,28405,30403,30503,27037,20427,27004,29049,25622,28912,
,Capacity is Off By:,-3127,-2592,-2335,-2475,-2356,-1641,-2635,-3819,-4454,-2410,-4489,-3275,-3963,-2151,-1740,-3674,-4546,-2917,-2481,-2826,-5436,-4399,-3841,-6337,-3194,0,-2230,-4768,-1777,-1889,
,Solution Demand Total,27984,28470,25050,28437,29472,31488,29455,32757,24450,26506,25974,27628,29585,27284,33101,29191,29273,24977,30849,29231,32662,26879,26971,27274,26257,32675,27163,26233,27314,31432,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26172,28104,27006,27691,27629,25604,31796,30696,29139,30156,30490,26563,27769,29566,30334,26302,26461,29065,27286,30300,28900,27410,30426,27527,28359,25319,27685,29287,27333,29731,
,Capacity is Off By:,-2697,-4717,-2213,-3360,-3382,-3099,-5625,-4526,-4618,-7250,-5041,-4256,-947,-1748,-5302,-2185,-2558,-4515,-1974,-5251,-3361,-3404,-3864,-3361,-4516,-3029,-2911,-5006,-3488,-2708,
,Solution Demand Total,28519,24907,29848,28565,26729,27109,28146,32023,28282,26908,26725,28870,31329,28937,30057,26834,26487,26995,32507,30219,31800,26050,26374,23403,27154,33188,27228,27269,29176,29851,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,24186,26397,24682,24708,25754,24401,26752,27741,27731,25536,30141,25725,29276,32435,27655,26700,27391,28967,25860,24362,27621,26228,31717,28793,26064,21612,27260,24388,25959,31292,
,Capacity is Off By:,-711,-3010,0,-377,-1507,-1896,-581,-1571,-3210,-2630,-4692,-3418,-2454,-4617,-2623,-2583,-3488,-4417,-548,0,-2082,-2222,-5155,-4627,-2221,0,-2486,-107,-2114,-4269,
,Solution Demand Total,28518,26776,28173,24991,28702,26928,30075,28467,25643,26909,23634,27590,30859,28291,28966,24883,27294,23556,27725,29872,30979,26691,24951,26519,24306,29284,26823,26744,28167,27895,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26926,25306,28496,28497,28665,27106,27652,28547,27074,24766,24498,23265,30815,31797,30318,25748,25469,25212,28576,28060,28014,26961,29811,26177,25461,26424,27269,26955,25036,30674,
,Capacity is Off By:,-3451,-1919,-3703,-4166,-4418,-4601,-1481,-2377,-2553,-1860,0,-958,-3993,-3979,-5286,-1631,-1566,-662,-3264,-3011,-2475,-2955,-3249,-2011,-1618,-4134,-2495,-2674,-1191,-3651,
,Solution Demand Total,30999,26817,28741,26481,24689,27179,29889,31015,24204,25024,25863,25688,30636,27236,30271,25398,27035,24698,28394,28187,29646,28004,27687,24899,24200,29201,28358,23116,27200,28259,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26356,25446,26157,29471,24966,27362,28993,29428,29035,24773,25304,24223,32393,30651,29406,26460,26173,25639,28810,28869,28866,24540,29904,27199,24838,24877,27617,27810,27216,29431,
,Capacity is Off By:,-2881,-2059,-1364,-5140,-719,-4857,-2822,-3258,-4514,-1867,0,-1916,-5571,-2833,-4374,-2343,-2270,-1089,-3498,-3820,-3327,-534,-3342,-3033,-995,-2587,-2843,-3529,-3371,-2408,
,Solution Demand Total,29063,25973,27676,25409,27086,26420,29112,33863,25021,25917,25576,27818,28138,26224,30478,28289,25542,26636,28534,29966,31261,28168,24217,28013,26479,28863,30326,22799,28046,28689,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,23753,28320,26820,27575,25847,25971,29571,30539,26395,25949,29211,25928,30382,29510,27305,28120,22598,25536,28043,27257,29721,28553,26380,27295,26631,26116,26973,28070,27426,30910,
,Capacity is Off By:,-278,-4933,-2027,-3244,-1600,-3466,-3400,-4369,-1874,-3043,-3762,-3621,-3560,-1692,-2273,-4003,0,-986,-2731,-2208,-4182,-4547,0,-3129,-2788,-3826,-2199,-3789,-3581,-3887,
,Solution Demand Total,25636,25620,27537,26895,27204,26422,29712,29551,23766,24024,27496,25557,32121,25443,28137,27087,24533,23341,29097,28544,27111,25296,26926,26325,25603,27962,28191,23268,28836,26659,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,27454,26391,29781,26345,24668,25979,30227,29570,26000,24986,25326,24453,29091,28764,26499,23128,29186,26211,26317,28014,27267,25046,29633,25967,26784,26353,26842,27066,28567,31134,
,Capacity is Off By:,-3979,-3004,-4988,-2014,-421,-3474,-4056,-3400,-1479,-2080,0,-2146,-2269,-946,-1467,0,-5283,-1661,-1005,-2965,-1728,-1040,-3071,-1801,-2941,-4063,-2068,-2785,-4722,-4111,
,Solution Demand Total,26728,29036,29601,23995,28509,26331,28229,33572,24717,27258,27723,27997,29152,23398,30420,25752,28389,27199,34077,27480,31233,26286,24985,26214,24857,30984,28249,24665,27223,26441,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,25868,27015,28299,27508,25775,28719,27416,28303,25737,22819,27010,24134,32111,32236,29459,27097,26967,26827,25983,24084,28801,27043,31155,26909,26257,26070,28809,24965,24496,30282,
,Capacity is Off By:,-2393,-3628,-3506,-3177,-1528,-6214,-1245,-2133,-1216,0,-1561,-1827,-5289,-4418,-4427,-2980,-3064,-2277,-671,0,-3262,-3037,-4593,-2743,-2414,-3780,-4035,-684,-651,-3259,
,Solution Demand Total,27315,25232,26868,25982,27467,27893,29256,29728,24881,27007,23773,29158,30833,26016,30993,28393,24423,22947,29166,30635,31317,24863,29166,24693,24696,28831,28927,24397,28271,28649,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,24854,25631,25265,25904,26575,21767,30543,26648,24840,24224,29409,24906,25837,29702,25758,26294,23932,27956,27412,27715,28402,26728,29071,26259,24499,23495,27631,28586,26999,28958,
,Capacity is Off By:,-1379,-2244,-472,-1573,-2328,0,-4372,-478,-319,-1318,-3960,-2599,0,-1884,-726,-2177,-29,-3406,-2100,-2666,-2863,-2722,-2509,-2093,-656,-1205,-2857,-4305,-3154,-1935,
,Solution Demand Total,26065,28945,26251,26359,26604,26204,27672,28834,25863,24148,27608,26904,30361,24200,28635,25170,24927,28122,30428,26192,27836,24689,28515,24090,26246,29035,27085,24602,26761,25513,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26559,27129,28531,28023,28994,24021,29922,28178,28644,26379,31074,24840,28785,34672,26374,30076,28833,27207,30277,27674,32590,26104,28796,29098,25602,24863,28240,29230,28789,31714,
,Capacity is Off By:,-3084,-3742,-3738,-3692,-4747,-1516,-3751,-2008,-4123,-3473,-5625,-2533,-1963,-6854,-1342,-5959,-4930,-2657,-4965,-2625,-7051,-2098,-2234,-4932,-1759,-2573,-3466,-4949,-4944,-4691,
,Solution Demand Total,28191,27381,28097,26672,27369,27505,26760,32259,23012,25626,26505,28627,30149,24785,32503,26053,25996,25697,29719,30508,32350,27387,27268,27325,23349,30987,29307,24436,25049,28291,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,24728,26054,27600,27080,23702,26261,32535,26993,28715,25856,30634,26635,31514,29183,25573,27976,23198,30226,25397,27310,26648,27966,30868,27874,25335,22790,27313,28167,24457,28916,
,Capacity is Off By:,-1253,-2667,-2807,-2749,0,-3756,-6364,-823,-4194,-2950,-5185,-4328,-4692,-1365,-541,-3859,0,-5676,-85,-2261,-1109,-3960,-4306,-3708,-1492,-500,-2539,-3886,-612,-1893,
,Solution Demand Total,26294,26298,27173,27037,28673,28251,25902,28295,25043,24006,28454,27892,28875,26086,30575,28021,27172,25882,27809,28452,29677,25766,27041,25812,26782,30092,24932,25268,26734,27701,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,25035,19921,26904,25575,26584,24627,26241,26717,24578,23968,25571,24828,30674,31106,28585,26846,23758,26294,26601,26020,24761,24920,26640,24460,27148,23267,28923,24717,25416,31525,
,Capacity is Off By:,-1560,0,-2111,-1244,-2337,-2122,-70,-547,-57,-1062,-122,-2521,-3852,-3288,-3553,-2729,0,-1744,-1289,-971,0,-914,-78,-294,-3305,-977,-4149,-436,-1571,-4502,
,Solution Demand Total,27003,26382,25069,25154,27648,25166,28146,29782,25884,25578,24550,26810,30646,26901,28508,26514,27650,24248,27760,27161,27499,26199,24732,24994,24865,27245,27503,24313,27015,26161,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,27188,23726,27528,26322,25414,25020,29529,31368,27572,27244,28029,27031,32381,30865,28784,26449,25772,27891,27562,29197,28271,25009,27187,25607,25655,23604,26189,26221,25844,30569,
,Capacity is Off By:,-3713,-339,-2735,-1991,-1167,-2515,-3358,-5198,-3051,-4338,-2580,-4724,-5559,-3047,-3752,-2332,-1869,-3341,-2250,-4148,-2732,-1003,-625,-1441,-1812,-1314,-1415,-1940,-1999,-3546,
,Solution Demand Total,26633,25115,26025,24326,28067,30107,30351,31924,24327,23351,23725,28097,32053,24749,29066,27568,28662,26054,32496,28285,29723,29586,24629,25836,23445,26970,27744,26772,25392,27133,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,23607,24660,28342,24845,25876,22076,24785,28326,25291,26736,29554,23568,29437,30244,28176,28891,23780,24601,26862,27258,26642,25169,30456,24907,23367,24017,26660,26906,25496,30924,
,Capacity is Off By:,-132,-1273,-3549,-514,-1629,0,0,-2156,-770,-3830,-4105,-1261,-2615,-2426,-3144,-4774,0,-51,-1550,-2209,-1103,-1163,-3894,-741,0,-1727,-1886,-2625,-1651,-3901,
,Solution Demand Total,27920,27717,27037,26435,30468,26243,27538,31307,23908,23554,27302,25508,28969,24908,31068,28354,24285,25943,29084,29479,28607,28463,27120,27061,24101,28396,27359,24367,27506,25694,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,27317,27068,28022,28214,26399,25510,27768,29313,26025,25031,26394,24142,30964,27374,28221,26017,26128,27319,27507,26589,27103,23890,28274,28539,27123,25930,26455,26302,23078,29744,
,Capacity is Off By:,-3842,-3681,-3229,-3883,-2152,-3005,-1597,-3143,-1504,-2125,-945,-1835,-4142,0,-3189,-1900,-2225,-2769,-2195,-1540,-1564,0,-1712,-4373,-3280,-3640,-1681,-2021,0,-2721,
,Solution Demand Total,27794,25061,29760,27896,26614,27455,28976,31199,23411,23181,26591,28726,30592,28473,31219,25243,25847,25488,29526,28673,31445,26612,26196,24573,25117,28093,26444,23806,25472,25684,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,27030,24380,27129,24457,27599,24419,28804,26002,24513,23191,26665,26005,30361,33203,26274,28060,24926,24791,26666,27608,27015,24155,27892,24716,22764,22198,26206,25101,24636,29174,
,Capacity is Off By:,-3555,-993,-2336,-126,-3352,-1914,-2633,0,0,-285,-1216,-3698,-3539,-5385,-1242,-3943,-1023,-241,-1354,-2559,-1476,-149,-1330,-550,0,0,-1432,-820,-791,-2151,
,Solution Demand Total,30452,27443,26130,26902,26193,24247,27803,32932,26275,23147,26551,27699,28819,24001,29424,26643,25516,24855,29738,28719,28169,25934,24327,25023,25398,27220,26239,25339,25999,29541,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,25789,25076,27830,27142,27834,23902,27669,27555,27874,24878,30741,25516,29898,32412,28349,25420,27484,24465,29596,27357,28193,23721,28997,27058,27064,23267,25877,26185,25425,30167,
,Capacity is Off By:,-2314,-1689,-3037,-2811,-3587,-1397,-1498,-1385,-3353,-1972,-5292,-3209,-3076,-4594,-3317,-1303,-3581,0,-4284,-2308,-2654,0,-2435,-2892,-3221,-977,-1103,-1904,-1580,-3144,
,Solution Demand Total,29138,27743,25279,27183,26093,28725,27470,30598,22502,28637,24667,27978,28310,27030,30099,25074,27870,23911,31653,26352,32152,27823,26150,23998,25072,30131,26672,26125,25349,27359,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,26954,28144,25794,27060,24836,25396,29923,28786,26499,27115,29993,25242,31168,30981,28733,24550,22781,30181,25921,27209,27721,27377,30004,27903,24333,22328,27983,27942,26808,29612,
,Capacity is Off By:,-3479,-4757,-1001,-2729,-589,-2891,-3752,-2616,-1978,-4209,-4544,-2935,-4346,-3163,-3701,-433,0,-5631,-609,-2160,-2182,-3371,-3442,-3737,-490,-38,-3209,-3661,-2963,-2589,
,Solution Demand Total,25455,28664,27512,27844,28393,26824,26146,32011,24430,25606,25502,27399,30163,24165,30947,26848,25161,25795,30610,28413,28962,27417,28700,26718,26868,32478,26209,23829,28356,27785,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,25378,27333,27096,25959,26960,26684,28724,26660,25455,23398,27351,23327,27544,31812,24960,26179,26516,27463,28417,25148,24672,23753,28893,24528,26518,24782,25642,28363,26568,27796,
,Capacity is Off By:,-1903,-3946,-2303,-1628,-2713,-4179,-2553,-490,-934,-492,-1902,-1020,-722,-3994,0,-2062,-2613,-2913,-3105,-99,0,0,-2331,-362,-2675,-2492,-868,-4082,-2723,-773,
,Solution Demand Total,29672,29645,28169,26429,24922,27809,26032,32622,27044,23151,24443,27733,30229,25236,29897,27228,26151,24067,30205,29636,30849,24882,25471,24042,24788,32648,26117,23362,28814,28582,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,23780,25119,27094,24950,28684,22806,28898,26733,25024,25101,30546,24357,27392,29150,23948,27898,24765,26138,31076,27915,26995,27073,26440,25256,25380,24260,26044,30235,28845,28975,
,Capacity is Off By:,-305,-1732,-2301,-619,-4437,-301,-2727,-563,-503,-2195,-5097,-2050,-570,-1332,0,-3781,-862,-1588,-5764,-2866,-1456,-3067,0,-1090,-1537,-1970,-1270,-5954,-5000,-1952,
,Solution Demand Total,30353,27809,26568,27164,25825,24309,27547,30546,28564,23192,26308,25568,31955,25435,30421,24790,25067,26044,31036,27049,26954,24239,25296,24220,22746,28207,25946,26265,27746,27951,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution Capacity Total,27589,24880,24380,27529,25089,22889,28341,27636,26872,23525,28368,24746,28610,31185,26816,24153,25707,29569,27516,26522,28426,26039,31421,25522,23410,23685,28898,29055,25939,28906,
,Capacity is Off By:,-4114,-1493,0,-3198,-842,-384,-2170,-1466,-2351,-619,-2919,-2439,-1788,-3367,-1784,-36,-1804,-5019,-2204,-1473,-2887,-2033,-4859,-1356,0,-1395,-4124,-4774,-2094,-1883,
